workload,rate,seed,cycle,timestamp,tau,peak_kvpr,kvpr_gpu0,kvpr_gpu1,current_shape,plan_shape,current_placement,placement_plan,convergence_gap,misplaced,cooldown_active,migration_decision,migration_reason,n_wants_moved,n_blocked,blocked_reasons,cand_model,cand_from,cand_to,peak_kvpr_after,n_line8,n_best_differs,n_tau_suppressed,max_abs_delta,line8
steady,2,1,34,1787601037.321038,0.00035,0.015231514463023862,0.011285406000012679,0.015231514463023862,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",2,"model_4,model_6",True,,migration cooldown active,2,1,target memory infeasible,,,,,4,3,1,0.003035795102835891,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.00995293150271945, ""best_r"": 0.0069171363998835585, ""absolute_delta"": 0.003035795102835891, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.01271365692195771, ""best_r"": 0.00995293150271945, ""absolute_delta"": 0.0027607254192382608, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,35,1787601042.3317735,0.00035,0.014946580751634747,0.006413178473841927,0.014946580751634747,2+2,1+3,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}",1,model_4,True,,migration cooldown active,1,1,target memory infeasible,,,,,4,2,1,0.00872394494753035,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.012681021334773, ""best_r"": 0.00395707638724265, ""absolute_delta"": 0.00872394494753035, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.005702509015673055, ""best_r"": 0.005702509015673055, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,2,1,36,1787601047.353648,0.00035,0.017749726452301055,0.017749726452301055,0.009973129134531928,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",2,"model_6,model_4",True,,migration cooldown active,2,1,target memory infeasible,,,,,4,2,0,0.003681203099327261,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.009784412684211515, ""best_r"": 0.007323058864668333, ""absolute_delta"": 0.002461353819543182, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.013465615783538776, ""best_r"": 0.009784412684211515, ""absolute_delta"": 0.003681203099327261, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,2,1,37,1787601052.3670344,0.00035,0.020327199625424223,0.020327199625424223,0.009003972635666112,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",2,"model_6,model_4",True,,migration cooldown active,2,1,target memory infeasible,,,,,4,2,0,0.005216523142444857,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.009235539501937671, ""best_r"": 0.005880942189302157, ""absolute_delta"": 0.003354597312635514, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.014452062644382528, ""best_r"": 0.009235539501937671, ""absolute_delta"": 0.005216523142444857, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,2,1,38,1787601057.386156,0.00035,0.02298124165867932,0.02298124165867932,0.013531899057495547,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",2,"model_6,model_4",False,MIGRATE,literal line-8 absolute delta exceeds tau,2,1,target memory infeasible,model_6,0,1,0.024255757678250223,4,2,0,0.006238406012964243,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.01199891930863176, ""best_r"": 0.009541408757042912, ""absolute_delta"": 0.002457510551588847, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.018237325321596002, ""best_r"": 0.01199891930863176, ""absolute_delta"": 0.006238406012964243, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,2,1,39,1787601062.3961356,0.00035,0.027591055522533315,0.004795584595550577,0.027591055522533315,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_6,True,,migration cooldown active,1,0,,,,,,4,2,1,0.010350474155116047,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.010350474155116047, ""best_r"": 0.0, ""absolute_delta"": 0.010350474155116047, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0072556492292946305, ""best_r"": 0.0072556492292946305, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.010350474155116047, ""best_r"": 0.010350474155116047, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,40,1787601067.434915,0.00035,0.035702890653858815,0.005935125599218034,0.035702890653858815,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_6,True,,migration cooldown active,1,0,,,,,,4,2,1,0.015971768709734553,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.015971768709734553, ""best_r"": 0.0, ""absolute_delta"": 0.015971768709734553, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.007293629609192476, ""best_r"": 0.007293629609192476, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.015971768709734553, ""best_r"": 0.015971768709734553, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,41,1787601072.4479697,0.00035,0.035839772290877855,0.004886535337879984,0.035839772290877855,1+3,1+3,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}",2,"model_6,model_4",True,,migration cooldown active,2,0,,,,,,4,3,1,0.01674073639584184,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.01674073639584184, ""best_r"": 0.0, ""absolute_delta"": 0.01674073639584184, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.007063337147645775, ""best_r"": 0.007063337147645775, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.01674073639584184, ""best_r"": 0.015484118074108795, ""absolute_delta"": 0.0012566183217330457, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,2,1,42,1787601077.4579213,0.00035,0.03868791035616013,0.013177750856290683,0.03868791035616013,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_6,True,,migration cooldown active,1,0,,,,,,4,2,1,0.0038722823026978957,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.01705003315898858, ""best_r"": 0.013177750856290683, ""absolute_delta"": 0.0038722823026978957, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.01705003315898858, ""best_r"": 0.01705003315898858, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,43,1787601082.4713416,0.00035,0.029815284454994536,0.003647951592339508,0.029815284454994536,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_6,True,,migration cooldown active,1,0,,,,,,4,3,2,0.013777357522051824,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.013777357522051824, ""best_r"": 0.0, ""absolute_delta"": 0.013777357522051824, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.006711926994312064, ""best_r"": 0.006711926994312064, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.013777357522051824, ""best_r"": 0.013433273093431607, ""absolute_delta"": 0.00034408442862021715, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,44,1787601087.5040987,0.00035,0.027646887792837735,0.005162643820709074,0.027646887792837735,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_6,False,MIGRATE,literal line-8 absolute delta exceeds tau,1,0,,model_6,1,0,0.01587704055779317,4,2,1,0.012932360861572085,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.012932360861572085, ""best_r"": 0.0, ""absolute_delta"": 0.012932360861572085, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.006134914240121199, ""best_r"": 0.006134914240121199, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.012932360861572085, ""best_r"": 0.012932360861572085, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,45,1787601093.4017246,0.00035,0.012421824515939735,0.012421824515939735,0.008516634041252698,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.006580809457117359, ""best_r"": 0.006580809457117359, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0070537729845468805, ""best_r"": 0.0070537729845468805, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,46,1787601098.415346,0.00035,0.018660463164463334,0.018660463164463334,0.009889408848475962,2+2,1+3,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 1, ""model_6"": 0}",1,model_5,True,,migration cooldown active,1,0,,,,,,4,1,0,0.001500888801351772,"[{""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.008849311369120677, ""best_r"": 0.007348422567768905, ""absolute_delta"": 0.001500888801351772, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.015373398340840873, ""best_r"": 0.015373398340840873, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,47,1787601103.440153,0.00035,0.025233256879458734,0.025233256879458734,0.010693488928818948,2+2,1+3,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 1, ""model_6"": 0}",1,model_5,True,,migration cooldown active,1,0,,,,,,4,1,0,0.003928836632495153,"[{""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0053952037435294805, ""best_r"": 0.0053952037435294805, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.014622325561314101, ""best_r"": 0.010693488928818948, ""absolute_delta"": 0.003928836632495153, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,48,1787601108.4594543,0.00035,0.015516417894800955,0.015516417894800955,0.01098011750505983,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.006634114683189835, ""best_r"": 0.006634114683189835, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.00760240650903535, ""best_r"": 0.00760240650903535, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,49,1787601113.472159,0.00035,0.011725534875682007,0.011725534875682007,0.010941497047341594,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.004788077706221484, ""best_r"": 0.004788077706221484, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.008728759906363051, ""best_r"": 0.008728759906363051, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,50,1787601118.4846377,0.00035,0.013713944477255829,0.013015532888504268,0.013713944477255829,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.006079793657385027, ""best_r"": 0.006079793657385027, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.011409256620893562, ""best_r"": 0.011409256620893562, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,51,1787601123.521892,0.00035,0.014335450725913194,0.014335450725913194,0.009638183353999229,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0056978785172898385, ""best_r"": 0.0056978785172898385, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.007658218589218584, ""best_r"": 0.007658218589218584, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,52,1787601128.5770557,0.00035,0.014997841096667228,0.014997841096667228,0.012364441378291475,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.007993745459708039, ""best_r"": 0.007993745459708039, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.010342575155584375, ""best_r"": 0.010342575155584375, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,2,1,53,1787601133.6442394,0.00035,0.01921573415601284,0.01921573415601284,0.013848259385190619,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.007708339271807111, ""best_r"": 0.007708339271807111, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.01182953303151788, ""best_r"": 0.01182953303151788, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
